STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPEND_SOURCE,Expenditure source,SPENDING_TYPE,Spending type,PROGRAMME_TYPE,Programme type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency,BASE_PER,Base period
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2008,,1.417,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2009,,1.529,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2010,,1.516,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2011,,1.496,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2012,,1.491,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2013,,1.459,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2014,,1.498,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2015,,1.512,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2016,,1.51,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2017,,1.544,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2018,,1.403,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2019,,1.345,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2020,,1.352,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2021,,1.286,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2022,,1.282,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2006,,3.408,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2007,,3.431,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2008,,3.379,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2009,,3.974,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2010,,3.614,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2011,,3.274,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2012,,3.201,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2013,,3.184,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2014,,3.27,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2015,,3.73,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2016,,3.889,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2017,,3.772,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2018,,3.677,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2019,,3.876,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2020,,4.195,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2021,,3.497,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2006,,0.7,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2007,,0.694,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2008,,0.524,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2009,,0.561,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2010,,0.543,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2011,,0.503,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2012,,0.491,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2013,,0.527,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2014,,0.543,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2015,,0.566,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2016,,0.597,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2017,,0.595,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2018,,0.576,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2019,,0.607,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2020,,0.639,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2021,,0.543,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2006,,4.109,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2007,,4.125,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2008,,3.903,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2009,,4.535,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2010,,4.157,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2011,,3.777,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2012,,3.692,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2013,,3.711,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2014,,3.814,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2015,,4.295,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2016,,4.486,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2017,,4.367,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2018,,4.253,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2019,,4.483,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2020,,4.834,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NOR,Norway,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2021,,4.04,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2005,,1.824,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2006,,1.733,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2007,,1.767,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2008,,1.895,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2009,,1.9,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2010,,1.937,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2011,,1.99,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2012,,2.015,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2013,,2.073,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2014,,2.107,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2015,,2.066,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP31,Incapacity related,_Z,Not applicable,2016,,1.951,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,AUS,Australia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2005,,0.439,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
